stop_id,object_id,route,address,longitude,latitude,zip_code
2139,3057,3,King Drive & 62nd Street,-87.61559901,41.78223058,60637
9132,3058,53,Irving Park Blue Line Station,-87.72737536,41.95190985,60641
11735,3059,86,Ridgeland & Berkshire,-87.78405622,41.90375775,60302
8836,3060,50,Damen & Barry,-87.678363,41.937851,60618
6827,3061,"18,157",Washtenaw & 15th Street,-87.693176,41.86099,60608
5063,3062,44,Racine & 65th Street,-87.65430922,41.77591696,60636
8990,3063,53,Pulaski & Elston,-87.72787597,41.95986511,60641
7274,3064,"26,30",Ewing & 106th Street,-87.53538123,41.70284557,60617
298,3065,12,Roosevelt & Paulina,-87.66900774,41.86669057,60608
742,3066,65,Grand & Kingsbury,-87.63996748,41.89142739,60654
14232,3067,"201,206",Central Street & McDaniel,-87.7077426,42.06424542,60201
12091,3068,100,95th Street & Greenwood,-87.59731269,41.72205433,60619
6751,3069,"18,157",16th Street & California,-87.69555152,41.85918036,60608
415,3070,20,Madison & Spaulding,-87.708722,41.880887,60624
563,3071,66,Chicago & Sangamon,-87.65126255,41.89626756,60642
14350,3072,206,Oakton & Wesley,-87.69240187,42.02654457,60202
12155,3073,103,103rd Street & Aberdeen,-87.65028729,41.70678745,60643
2739,3074,79,79th Street & Sacramento,-87.69761981,41.74976418,60652
2745,3075,79,79th Street & Campbell,-87.6855,41.749978000000006,60652
10565,3076,"10,55",Museum of Science & Industry,-87.58353244,41.79166641,60637
8575,3077,81W,Lawrence & Chester,-87.83920144,41.96643918,60656
17601,3078,126,Van Buren & Paulina,-87.66949367,41.87637263,60612
17599,3079,20,Madison & Leavitt,-87.68187053,41.8812956,60612
17600,3080,20,Madison & Oakley,-87.68424962,41.88126132,60612
17603,3081,81,Lawrence & Wolcott,-87.67651845,41.96887476,60640
11453,2706,84,Peterson & Rockwell,-87.69465991,41.99037759,60659
14622,2707,53,Pulaski & Diversey,-87.72707144,41.93163679999999,60639
15884,2708,53A,Pulaski & 83rd Street,-87.72181789,41.74189956,60652
4598,2709,54B,Cicero & 47th Street,-87.74330218,41.80798797,60638
2292,2710,29,State & 71st Street,-87.624792,41.765246999999995,60619
4155,2711,94,California & 57th Street,-87.69355172,41.78995745,60629
1189,2712,"136,147,151",Sheridan & Hollywood,-87.655171,41.985434000000005,60660
11399,2713,78,Montrose & Kostner,-87.73830616,41.96087986,60641
11417,2714,78,Montrose & Melvina,-87.7818405,41.96034011,60634
2665,2715,79,79th Street & Damen,-87.67298542,41.75029677,60620
10599,2716,55,Garfield & Racine,-87.65535084,41.79421531,60609
11065,2717,76,Diversey & Sacramento,-87.70239202,41.93208204,60647
1045,2718,151,Sheridan & Ainslie,-87.65495569,41.97143934,60640
6013,2719,9,Ashland & Webster,-87.66870125,41.92112427,60614
3680,2720,"8A,24",Perry & 79th Street Terminal,-87.627593,41.751073,60620
11156,2721,82,Kimball & North Ave,-87.71194828,41.91021314,60647
1599,2722,"1,4",Michigan & Cermak,-87.62390905,41.85251285,60616
2569,2723,4,Cottage Grove & Marquette Rd,-87.60592023,41.7750487,60637
4498,2724,62,Archer & Kedzie,-87.70405717,41.81432474,60632
2048,2725,70,Division & Halsted,-87.64798994,41.90371153,60642
4838,2726,92,Foster & Laramie,-87.75766800000001,41.975264,60630
979,2727,72,North Ave & Laramie,-87.75553081,41.90960786,60639
14597,2728,70,Division & California,-87.69717814,41.90298818,60647
9217,2729,"51,94",51st Street & Rockwell,-87.68903719,41.80111016,60632
359,2730,12,Roosevelt & St. Louis,-87.71287363,41.86640459,60624
12019,2731,"N5,95",93rd Street & Stony Island,-87.5848321,41.72607715,60617
12184,2732,103,103rd Street & Prospect,-87.66197584,41.70675746,60643
11494,2733,84,Peterson & Lincoln,-87.70729649,41.99050812,60659
4929,2734,"135,148",Irving Park & Pine Grove,-87.64814179999999,41.95464821,60613
13180,2735,73,Armitage & Clark,-87.63644615,41.91844102,60614
5684,2736,80,Irving Park & Ravenswood,-87.67362183,41.95431387,60613
13050,2737,59,59th Street & Wentworth,-87.63015207,41.78734506,60621
15938,2738,12,Roosevelt & Central Park,-87.71577513,41.86636951,60624
12565,2739,152,Addison & Damen,-87.67836701,41.94692921,60613
6024,2740,"9,X9",Ashland & Division (Blue Line),-87.66765753,41.90351037,60622
4865,2741,146,Marine Drive & Irving Park,-87.64526199,41.95420437,60613
9809,2742,88,Higgins & Nagle,-87.78770566,41.97630141,60630
1091,2743,151,Lake Shore & Goethe,-87.62531,41.905654,60610
8535,2744,90,Harlem & Higgins,-87.80713047,41.98078714,60656
9546,2745,86,Nagle & Higgins,-87.78794592,41.97645055,60630
15057,2746,53,Pulaski & 25th Street,-87.72469343,41.84592896,60623
17105,2747,"52,52A",Kedzie & 53rd Street,-87.70374076,41.79706012,60632
14901,2748,8,Halsted & Addison,-87.64957216,41.94713663,60657
8776,2749,48,Damen & 57th Street,-87.67427428,41.79035023,60636
6068,2750,"9,X9",Ashland & 35th Street,-87.66571306,41.8306318,60609
8874,2751,50,Damen & Polk,-87.67649107,41.87160432,60612
1056,2752,"151,X9",Sheridan & Irving Park,-87.65461109,41.95429812,60613
11171,2753,82,Homan & Lake,-87.711166,41.884699,60624
4503,2754,62,Archer & 47th Street,-87.71426007,41.80804381,60632
9951,2755,68,Northwest Hwy & Foster,-87.76971725,41.9757993,60630
2208,2756,3,King Drive & 41st Street,-87.61701276,41.8200598,60653
4254,2757,94,California & 24th Boulevard,-87.69541935,41.84799382,60623
1034,2758,"136,147,151",Sheridan & Glenlake,-87.655528,41.992166999999995,60660
1110,2759,"3,4,J14,26,143,147",Michigan & Jackson,-87.62444599999999,41.878429,60604
1403,2760,37,Lincoln & Armitage/Sedgwick,-87.63911089,41.91843825,60614
4730,2761,53A,Pulaski & 71st Street,-87.72252053,41.764199700000006,60629
3704,2762,"8A,108",Halsted & 101st Street,-87.643023,41.71071,60628
10228,2763,54,Cicero & North Ave,-87.74625587,41.90931562,60639
4726,2764,53A,Pulaski & 63rd Street,-87.7229168,41.77878098,60629
14817,2765,8A,Halsted & 87th Street,-87.64373438,41.73557288,60620
11873,2766,93,California & Pratt,-87.699895,42.004923,60645
4293,2767,94,California & Marquette Rd,-87.69330697,41.77192156,60629
3175,2768,52,California & Chicago,-87.696625,41.895833,60622
4556,2769,55A,Austin & 55th Street,-87.772133,41.792356,60638
2334,2770,"29,31",State & 31st Street,-87.62643615,41.83819684,60616
17063,2771,"9,X9",Ashland & Taylor,-87.66659907,41.86899322,60607
5020,2772,"37,125",Wells & Grand,-87.63416134,41.89171843,60654
1065,2773,"135,146,151",Lake Shore & Cornelia,-87.64237816,41.94661853,60657
11467,2774,84,Ridge & Broadway/Bryn Mawr,-87.66033715,41.98371405,60660
8233,2775,49,Western & Warren,-87.68659653,41.88219259,60612
2256,2776,3,King Drive & 87th Street,-87.61459115,41.73634176,60619
8228,2777,"49,X49",Western & Grand,-87.68682072,41.89078532,60612
11158,2778,82,Homan & Hirsch,-87.71185899999999,41.906503,60651
3024,2779,52,Kedzie & Chicago,-87.706631,41.895365999999996,60624
7203,2780,28,Stony Island & 87th Street,-87.58573707,41.73707598,60617
1802,2781,50,Clark & Bryn Mawr,-87.66886643,41.98358425,60660
1596,2782,"1,3,4",Michigan & 18th Street,-87.62404108,41.85764578,60616
9860,2783,88,Higgins & Harlem,-87.80636018,41.98087484,60656
7734,2784,39,Pershing & King Drive,-87.61653684,41.82376837,60653
3303,2785,63W,63rd Street & Melvina,-87.77651842,41.77770702,60638
430,2786,20,Madison & Wood,-87.67186305,41.8813284,60612
17071,2787,"29,65,120,121",Illinois (Lower) & St. Clair,-87.62212368,41.89094839,60611
15805,2788,70,Division & Keeler,-87.73100621,41.90252041,60651
12534,2789,152,Addison & Lincoln,-87.67338938,41.94685453,60657
2783,2790,79,79th Street & St. Lawrence,-87.610235,41.751157,60619
3413,2791,63,63rd Street & Ashland (Green Line),-87.66384995,41.77941275,60636
10985,2792,76,Diversey & Laramie,-87.756514,41.931345,60639
12051,2793,96,Lunt & Ridge,-87.68203895,42.00891769,60645
188,2794,7,Harrison & Western,-87.686408,41.87382334,60612
1741,2795,"36,151,155",Devon & Glenwood,-87.66558975,41.99806512,60660
663,2796,66,Chicago & Central,-87.76526378,41.89493013,60651
3517,2797,"97,201,206",Howard & Ridge,-87.68439804,42.019551899999996,60202
6829,2798,18,16th Street & Kedzie,-87.70533056,41.85913506,60623
4121,2799,73,Armitage & Central Park,-87.7166665,41.9173396,60647
2692,2800,79,79th Street & Kostner,-87.731415,41.749446999999996,60652
12713,2801,"1,7,28,121,126,130,151,156",Adams & Canal,-87.639401,41.879358,60606
11498,2802,84,Peterson & Central Park,-87.71865378,41.99030653,60659
638,2803,"52,66",Chicago & Sacramento,-87.70264143,41.89566659,60622
248,2804,"7,57",Harrison & Laramie,-87.75465067,41.8730184,60644
15305,2805,21,Cermak & Western,-87.68616097,41.85210425,60608
3515,2806,"97,201,206",Howard & Custer,-87.68028045,42.01950215,60202
6595,2807,39,Pershing & Wood,-87.67012109,41.82327775,60609
10601,2808,55,Garfield & Loomis,-87.66009318,41.79414586,60609
4917,2809,78,Wilson & Clarendon,-87.65014914,41.96543658,60640
15463,2810,70,Division & Lavergne,-87.75061543,41.90224633,60651
9169,2811,51,51st Street & Wood,-87.669691,41.801203,60609
515,2812,66,Chicago & Central,-87.76552392,41.89479043,60651
913,2813,"N9,72",North Ave & Clybourn/Halsted (Red Line),-87.64897589,41.91083785,60642
7802,2814,39,Pershing & California,-87.6947796,41.82270951,60632
2628,2815,79,79th Street & Ellis,-87.60022579,41.75139724,60619
3781,2816,81,Lawrence & Broadway,-87.65993993,41.96909402,60640
12380,2817,112,111th Street & Central Park,-87.71039425,41.69147911,60655
9214,2818,51,51st Street & Western Boulevard,-87.68348179,41.80118251,60609
11087,2819,76,Diversey & Lavergne,-87.75136144,41.93156166,60639
800,2820,"65,94",Grand & Sacramento,-87.70280055,41.89686363,60622
11108,2821,76,Diversey & Sayre,-87.80083523,41.93089308,60707
17323,2822,53,Pulaski & Bryn Mawr,-87.72834990000001,41.98305284,60646
17346,2823,"49,X49",Western & Belmont/Clybourn,-87.68789067,41.93964003,60618
17397,2824,"3,21",King Drive & 25th Street,-87.61729198,41.84765771,60616
12579,2825,152,Addison & Elston,-87.70908637,41.94666952,60618
11396,2826,78,Montrose & Elston,-87.72956698,41.96099882,60641
13070,2827,59,59th Street & Damen,-87.67395545,41.78669515,60636
496,2828,20,Madison & Cicero,-87.74512281,41.88060934,60644
11049,2829,76,Diversey & Southport,-87.66364782,41.93256419,60614
8961,2830,50,Damen & Foster,-87.67929644,41.97591943,60640
15360,2831,29,State & 24th Street,-87.62689904,41.84944829999999,60616
3104,3519,"52,52A",Kedzie & 59th Street,-87.70323809,41.78604284,60629
6480,3520,"24,31",LaSalle & 35th Street,-87.62976685,41.83118746,60616
6155,3521,"9,X9",Ashland & 87th Street,-87.66291459,41.73563842,60620
6278,3522,9,Ashland & Grace,-87.66888,41.950554,60613
8896,3523,50,Damen & 18th Street,-87.67591379999999,41.85756282,60608
7011,3524,"N5,26,71",Commercial & 87th Street,-87.55135169,41.73727834,60617
8957,3525,50,Damen & Wilson,-87.67899244,41.96500849,60625
3868,3526,57,Laramie & Lake (Green Line),-87.75526657,41.88709696,60644
6510,3527,24,Wentworth & Root,-87.63131,41.819340000000004,60609
15164,3528,"2,4,192",Cottage Grove & 57th Street,-87.60606746,41.79163171,60637
14948,3529,28,Stony Island & 67th Street,-87.58606619,41.77356534,60649
12937,3530,53A,Pulaski & 47th Street,-87.72343184,41.80776266,60632
14760,3531,"1,3,4,12",Michigan & 16th Street,-87.62388008,41.86050195,60605
14782,3532,9,Ashland & 33rd Street,-87.66551945,41.83439832,60608
11271,3533,82,Kimball & Belmont (Blue Line),-87.71238336,41.939170399999995,60618
17373,3534,8,Halsted & 61st Street,-87.64495031,41.78315083,60621
14431,3535,22,Clark & Lawrence,-87.66756342,41.96871951,60640
1856,3536,22,Clark & Chicago,-87.63131899999999,41.896792,60610
1578,3537,"1,3,4,12",Michigan & 14th Street,-87.62396177,41.86398031,60605
4185,3538,94,California & 25th Street,-87.695198,41.846359,60623
5140,3539,44,Wallace & 35th Street,-87.64132101,41.83092029,60616
9031,3540,53,Pulaski & Lake (Green Line),-87.72589547,41.88528773,60624
8383,3541,49,Western & Fulton,-87.68647356,41.88668526,60612
6448,3542,24,Wentworth & 69th Street,-87.629773,41.768932,60621
7251,3543,30,92nd Street & Exchange,-87.55267833,41.72816117,60617
11322,3544,78,Montrose & Lavergne,-87.75250799999999,41.960594,60641
16080,3545,63,63rd Street & Peoria,-87.64743501,41.77975861,60621
6865,3546,21,Cermak & Wolcott,-87.67314843,41.852264899999994,60608
9321,3547,77,Belmont & Kildare,-87.73448669,41.93905885,60641
9525,3548,87,87th Street & Pulaski,-87.72087236,41.734980799999995,60652
11100,3549,76,Diversey & Mobile,-87.78315074,41.93109819,60639
8012,3550,43,43rd Street & Princeton,-87.63344741,41.81644047,60609
3218,3551,63,63rd Street & Langley,-87.60826608,41.78042609,60637
12420,3552,119,119th Street & Stewart,-87.63213768,41.67797652,60628
12269,3553,"26,100",106th Street & Mackinaw,-87.54241785,41.70279781,60617
3474,3554,95,95th Street & Longwood,-87.66922669,41.72123722,60643
10598,3555,55,Garfield & Aberdeen,-87.65271877,41.7942523,60609
216,3556,7,Harrison & Hoyne,-87.678729,41.874037,60612
6871,3557,21,2500 W Cermak,-87.68894616,41.85203129,60608
7372,3558,"26,30,87",91st Street & Brandon,-87.54684938,41.73018105,60617
11483,3559,84,2100 W Peterson,-87.68259377,41.99071396,60659
2651,3560,"8A,79",79th Street & Union,-87.64150113,41.75074266,60620
4136,3561,73,Armitage & Laporte,-87.74973209,41.91695175,60639
3466,3562,"N9,95",95th Street & Throop,-87.655178,41.721402000000005,60643
7282,3563,30,112th Street & Avenue M,-87.5375596,41.69192606,60617
6806,3564,18,18th Street & Peoria,-87.64857359,41.85808316,60608
783,3565,65,Grand & Armour,-87.66540595,41.89108142,60642
10105,3566,67,69th Street & Laflin,-87.66130465,41.76865833,60636
13025,3567,59,61st Street & Kenwood,-87.59293702,41.7842573,60637
621,3568,66,Chicago & Greenview,-87.664691,41.896196999999994,60642
10199,3569,54,Cicero & Pensacola Terminal,-87.747739,41.959939,60641
155,3570,7,5400 W Harrison,-87.759367,41.8729,60644
3610,3571,97,Oakton & Central Park,-87.71870200000001,42.0262,60076
15165,3572,48,Damen & 53rd Street,-87.67427286,41.79770153,60609
14254,3573,"201,206",Ridge & Oakton,-87.68515112,42.0264864,60202
7024,3574,"N5,6,26,71",S. Shore Drive & 78th Street,-87.55177306,41.75552624,60649
6149,3575,9,Ashland & 93rd Street,-87.66263406,41.7247674,60620
736,3576,65,Grand & Morgan,-87.6524239,41.891058799999996,60642
9243,3577,77,Belmont & Natchez,-87.78850761,41.93823743,60634
10950,3578,75,75th Street & East End,-87.58356968,41.75873234,60649
4054,3579,73,Armitage & Francisco,-87.699425,41.917407,60647
12160,3580,103,103rd Street & Wallace,-87.63807319,41.70691438,60628
10809,3581,71,71st Street & Paxton,-87.571538,41.766107,60649
7105,3582,28,Stony Island & 90th Street,-87.58503497,41.73134137,60617
5325,3583,15,Yates & 102nd Street,-87.56448499999999,41.709793,60617
1445,3584,156,LaSalle & Maple,-87.63273764,41.90202524,60610
5103,3585,44,3403 S Wallace,-87.64115509999999,41.83259045,60616
730,3586,65,Grand & Armour,-87.6655934,41.89091653,60642
10170,3587,67,69th Street & Lowe,-87.64027583,41.76884884,60621
2003,3588,70,Division & Washtenaw,-87.69452700000001,41.902888,60622
2220,3589,3,King Drive & 53rd Street,-87.61613879999999,41.79825770000001,60615
5332,3590,36,Broadway & Glenlake,-87.660444,41.992785999999995,60660
3705,3591,"8A,108",Halsted & 102nd Street,-87.64298000000001,41.7089,60628
3829,3592,57,Laramie & Le Moyne,-87.755969,41.907763,60651
17014,3593,56,Milwaukee & Prindiville,-87.69524533,41.92152655,60647
10058,3594,52A,Kedzie & 115th Street,-87.70065278,41.68439095,60655
12870,3595,53A,Pulaski & 82nd Street,-87.721793,41.744009000000005,60652
9537,3596,86,Nagle & Naples,-87.78764556,41.99174941,60646
11887,3597,93,California & Catalpa,-87.699166,41.981375,60625
8775,3598,48,Damen & 56th Street,-87.67434399,41.79213871,60636
3584,3599,"54A,97",Skokie Blvd & Grove,-87.74709,42.04412,60077
3321,3600,165,Cicero & 65th Street,-87.74237600000001,41.77497051,60638
1357,3601,11,Lincoln & Jersey,-87.71103974,41.99251448,60659
11880,3602,93,California & Glenlake,-87.699525,41.992256,60659
11771,3603,90,Harlem & Cullom,-87.80739889,41.95830805,60706
15543,3604,"93,205,206",Dodge & Emerson,-87.69898968,42.05196692,60201
1370,3605,11,Lincoln & Carmen,-87.69217242,41.97413358,60625
5166,3606,44,Racine & 54th Street,-87.65493599999999,41.795957,60609
5027,3607,"60,124,125,130,132,157",Canal & Madison,-87.639602,41.882104,60606
764,3608,65,Grand & State (Red Line),-87.62790082,41.89173615,60611
2361,3609,36,State & Grand (Red Line),-87.627949,41.891581,60611
10448,3610,"54A,205",Old Orchard Rd & Woods,-87.76103866,42.06269312,60077
3671,3611,8A,Halsted & Vincennes,-87.64352181,41.73721472,60620
3688,3612,8A,Halsted & Vincennes,-87.64372671,41.73738016,60620
11305,3613,78,Forest Preserve Avenue & Rutherford,-87.79645469,41.95893289999999,60634
15092,3614,90,Harlem & Irving Park,-87.80718311,41.95299933,60634
2785,3615,79,79th Street & Cottage Grove,-87.60546638,41.75121282,60619
5726,3616,80,Irving Park & Central,-87.7668547,41.95328759,60634
2367,3617,29,State & Grand (Red Line),-87.62816555,41.89154644,60654
7118,3618,28,Stony Island & 78th Street,-87.585521,41.753305,60649
7112,3619,28,Stony Island & 83rd Street,-87.58525531,41.74413978,60617
7068,3620,"N5,26,71",Commercial & 83rd Place,-87.55181176,41.74352181,60617
17545,3621,"N5,26,71",Exchange & 83rd Street,-87.55227027,41.744178600000005,60617
14801,3622,"82,96",Lincolnwood Town Center,-87.71446223,42.00935894,60712
14010,3623,112,95th Red Line Station,-87.62403619,41.72230385,60628
6523,3624,24,5400 S Wells,-87.631883,41.796262,60609
2225,3625,3,King Drive & 57th Street,-87.61595747,41.79099336,60637
7122,3626,28,Stony Island & 74th Street,-87.585672,41.760483,60649
6642,3627,157,2102 W Ogden,-87.67902966,41.87070552,60612
11513,3628,84,Caldwell & Spokane,-87.76228373,41.99534846,60646
14025,3629,30,Hegewisch Metra Station,-87.54299424,41.64629177,60633
5447,3630,56,Milwaukee & Kenneth,-87.74014262,41.94895171,60641
6610,3631,37,Orleans & Locust,-87.637346,41.899017,60610
217,3632,7,Harrison & Leavitt,-87.681205,41.874009,60612
6390,3633,60,2500 W 26th Street,-87.68767957,41.84485064,60608
2862,3634,115,115th Street & Laflin,-87.65988039,41.6849018,60643
12195,3635,103,103rd Street & Campbell,-87.68411512,41.70647993,60655
15784,3636,90,Harlem/Lake Green Line Station,-87.80319483,41.88675931,60301
11548,3637,85,Central & Palmer,-87.76593918,41.92044073,60639
4992,3638,"125,130,192",Clinton & Quincy,-87.641171,41.878741,60661
4452,3639,"44,62",Archer & 23rd Place,-87.63990137,41.85021627,60616
5831,3640,8,Halsted & 50th Street,-87.64544699999999,41.803469,60609
2221,3641,3,King Drive & 54th Street,-87.61609498,41.79647281,60615
9572,3642,91,Austin & School,-87.776352,41.940342,60634
7204,3643,28,Stony Island & 88th Street,-87.58571838,41.73522103,60617
9015,3644,53,1741 N Pulaski,-87.72652845,41.91290521,60639
5162,3144,44,Racine & 50th Street,-87.6551944,41.80336852,60609
11683,3145,85A,Central & Indian Road,-87.76689114,41.98873304,60646
7387,3146,30,South Chicago & Jeffery,-87.57620332,41.74489588,60617
1386,3147,11,Lincoln & Waveland,-87.67515553,41.94881658,60613
7064,3148,"N5,26,71",S. Shore Drive & 82nd Street,-87.54800256,41.74637991,60617
2241,3149,3,King Drive & 72nd Street,-87.61532558,41.76374987,60619
7196,3150,28,Stony Island & Anthony,-87.58595909,41.74902133,60617
1701,3151,49B,Western & North Shore,-87.69013986,42.00326906,60645
8269,3152,49,4102 S Western,-87.684795,41.819293,60609
1606,3153,"1,4",3000 S Michigan,-87.623545,41.84048,60616
14104,3154,81W,Jefferson Park Transit Center,-87.76169065,41.96974662,60630
17343,3155,49,Western & Le Moyne,-87.68730105,41.90836702,60622
3795,3156,81,Lawrence & Campbell,-87.69134421,41.96867087,60625
